,page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
508,26,9,,Peering into the black box of artificial intelligence: evaluation metrics of machine learning methods,https://www.ajronline.org/doi/abs/10.2214/AJR.18.20224,rZD8Jj02eUEJ,"GS Handelman, HK Kok, RV Chandra… - American Journal of …, 2019 - Am Roentgen Ray Soc","… Machine learning (ML) and artificial intelligence (AI) are rapidly becoming the … of machine learning, can help those with little or no technical knowledge begin to assess machine learning …",200,"https://scholar.google.com/scholar?cites=4717861720922296493&as_sdt=4000005&sciodt=0,18&hl=en&num=20",4717861720922296493,8.0,"https://scholar.google.com/scholar?cluster=4717861720922296493&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",4717861720922296493,,Full View,"https://scholar.google.com/scholar?output=instlink&q=info:rZD8Jj02eUEJ:scholar.google.com/&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023&scillfp=9091078068855485822&oi=lle"
509,26,10,Html,"Artificial intelligence and the ongoing need for empathy, compassion and trust in healthcare",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7133472/,Y7cWhM2gmEQJ,"A Kerasidou - Bulletin of the World Health Organization, 2020 - ncbi.nlm.nih.gov",… Artificial intelligence is increasingly being used in health care. This technology promises … by the proponents of artificial intelligence. The paper suggests that artificial intelligence has the …,65,"https://scholar.google.com/scholar?cites=4942877395583940451&as_sdt=4000005&sciodt=0,18&hl=en&num=20",4942877395583940451,9.0,"https://scholar.google.com/scholar?cluster=4942877395583940451&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",4942877395583940451,HTML,nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7133472/
510,26,11,,Fake news detection within online social media using supervised artificial intelligence algorithms,https://www.sciencedirect.com/science/article/pii/S0378437119317546,7dAxBRw3HCMJ,"FA Ozbay, B Alatas - Physica A: statistical mechanics and its applications, 2020 - Elsevier","… In the second step, twenty-three supervised artificial intelligence algorithms have been implemented in the data set transformed into the structured format with the text mining methods. …",227,"https://scholar.google.com/scholar?cites=2529957684161138925&as_sdt=4000005&sciodt=0,18&hl=en&num=20",2529957684161138925,4.0,"https://scholar.google.com/scholar?cluster=2529957684161138925&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",2529957684161138925,,,
511,26,12,,Improving artificial intelligence models accuracy for monthly streamflow forecasting using grey Wolf optimization (GWO) algorithm,https://www.sciencedirect.com/science/article/pii/S0022169419311709,qNqdtNjMcbwJ,"Y Tikhamarine, D Souag-Gamane, AN Ahmed, O Kisi… - Journal of …, 2020 - Elsevier",… of using data-driven models such as Artificial Intelligence (AI) methods. The purpose of data-driven modeling is to use the techniques of artificial intelligence (AI) for extraction of …,152,"https://scholar.google.com/scholar?cites=13578859582614002344&as_sdt=4000005&sciodt=0,18&hl=en&num=20",13578859582614002344,6.0,"https://scholar.google.com/scholar?cluster=13578859582614002344&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",13578859582614002344,,,
512,26,13,,Artificial intelligence for supply chain resilience: learning from Covid-19,https://www.emerald.com/insight/content/doi/10.1108/IJLM-02-2021-0094/full/html,GUjXNgcAjjsJ,"S Modgil, RK Singh, C Hannibal - The International Journal of …, 2022 - emerald.com",… We have chosen artificial intelligence (AI) as a technological enabler to help to address problems associated with supply chain resilience and to offer potential avenues to assist …,101,"https://scholar.google.com/scholar?cites=4291367525915510809&as_sdt=4000005&sciodt=0,18&hl=en&num=20",4291367525915510809,8.0,"https://scholar.google.com/scholar?cluster=4291367525915510809&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",4291367525915510809,PDF,ljmu.ac.uk,https://researchonline.ljmu.ac.uk/id/eprint/15291/3/Artificial%20intelligence%20for%20supply%20chain%20resilience%20%20Learning%20from%20Covid-19.pdf
513,26,14,Html,Artificial intelligence-enhanced electrocardiography in cardiovascular disease management,https://www.nature.com/articles/s41569-020-00503-2,S9L4dOUNoXcJ,"KC Siontis, PA Noseworthy, ZI Attia… - Nature Reviews …, 2021 - nature.com","… of artificial intelligence (AI)-powered tools in the clinical arena, addressing the spectrum of patient needs. The science of AI-enhanced ECG (AI–ECG) implementation, including the …",206,"https://scholar.google.com/scholar?cites=8620186440924975691&as_sdt=4000005&sciodt=0,18&hl=en&num=20",8620186440924975691,6.0,"https://scholar.google.com/scholar?cluster=8620186440924975691&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",8620186440924975691,HTML,nature.com,https://www.nature.com/articles/s41569-020-00503-2
514,26,15,Html,Fully automated diagnostic system with artificial intelligence using endocytoscopy to identify the presence of histologic inflammation associated with ulcerative …,https://www.sciencedirect.com/science/article/pii/S0016510718330785,JV3bg-JBxykJ,"Y Maeda, S Kudo, Y Mori, M Misawa, N Ogata… - Gastrointestinal …, 2019 - Elsevier","… In conclusion, we developed a CAD system that uses artificial intelligence and EC to provide fully automated diagnoses for the grading of UC-related mucosal inflammation. It has …",161,"https://scholar.google.com/scholar?cites=3010447317051071781&as_sdt=4000005&sciodt=0,18&hl=en&num=20",3010447317051071781,5.0,"https://scholar.google.com/scholar?cluster=3010447317051071781&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",3010447317051071781,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S0016510718330785
515,26,16,,Artificial intelligence in the 21st century,https://ieeexplore.ieee.org/abstract/document/8325446/,9RtQ-o7iowgJ,"J Liu, X Kong, F Xia, X Bai, L Wang, Q Qing, I Lee - Ieee Access, 2018 - ieeexplore.ieee.org",… puter Science had explored the possibilities of artificial brains and were trying to define the … concept of “Artificial Intelligence”. It is likewise the beginning of the first “Golden age” of AI. …,152,"https://scholar.google.com/scholar?cites=622590277220047861&as_sdt=4000005&sciodt=0,18&hl=en&num=20",622590277220047861,2.0,"https://scholar.google.com/scholar?cluster=622590277220047861&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",622590277220047861,PDF,ieee.org,https://ieeexplore.ieee.org/iel7/6287639/6514899/08325446.pdf
516,26,17,,Prediction of cutting tool wear during milling process using artificial intelligence techniques,https://www.tandfonline.com/doi/abs/10.1080/0951192X.2018.1550681,ksYIICVQF3MJ,"S Shankar, T Mohanraj, R Rajasekar - International Journal of …, 2019 - Taylor & Francis",… The tool condition was estimated from the Artificial Intelligence techniques based on the acquired signals. The acquired signals were given as an input signal to the expert system. The …,83,"https://scholar.google.com/scholar?cites=8293185359207515794&as_sdt=4000005&sciodt=0,18&hl=en&num=20",8293185359207515794,,{},{},,,
517,26,18,,The circular economy meets artificial intelligence (AI): Understanding the opportunities of AI for reverse logistics,https://www.emerald.com/insight/content/doi/10.1108/MEQ-10-2020-0222/full/html,SHOfqsHX-hkJ,"M Wilson, J Paschen, L Pitt - Management of Environmental Quality …, 2022 - emerald.com",… This paper explores the emerging technology of artificial intelligence (AI) and its implications for reverse logistics within the circular economy (CE). It considers key reverse logistics …,40,"https://scholar.google.com/scholar?cites=1872045821917098824&as_sdt=4000005&sciodt=0,18&hl=en&num=20",1872045821917098824,3.0,"https://scholar.google.com/scholar?cluster=1872045821917098824&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",1872045821917098824,,,
518,26,19,,"Statement on visit to the United Kingdom, by Professor Philip Alston, United Nations Special Rapporteur on extreme poverty and human rights",https://policycommons.net/artifacts/3448835/statement-on-visit-to-the-united-kingdom-by-professor-philip-alston-united-nations-special-rapporteur-on-extreme-poverty-and-human-rights/4249044/,740aUX5vB0QJ,P Alston - 2018 - policycommons.net,"… ” including through the use of big data and artificial intelligence, and one of the ‘Grand Challenges… report on Artificial Intelligence on Monday,29 and new. [...] Government is increasingly …",209,"https://scholar.google.com/scholar?cites=4902009307733331439&as_sdt=4000005&sciodt=0,18&hl=en&num=20",4902009307733331439,,{},{},,,
519,26,20,,An artificial intelligence-enabled ECG algorithm for the identification of patients with atrial fibrillation during sinus rhythm: a retrospective analysis of outcome …,https://www.sciencedirect.com/science/article/pii/S0140673619317210,_OYptLFTt0IJ,"ZI Attia, PA Noseworthy, F Lopez-Jimenez… - The Lancet, 2019 - Elsevier",… We developed an artificial intelligence (AI)-enabled electrocardiograph (ECG) using a convolutional neural network to detect the electrocardiographic signature of atrial fibrillation …,736,"https://scholar.google.com/scholar?cites=4807403149938255612&as_sdt=4000005&sciodt=0,18&hl=en&num=20",4807403149938255612,7.0,"https://scholar.google.com/scholar?cluster=4807403149938255612&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",4807403149938255612,,,
520,27,1,,Explainable artificial intelligence: an analytical review,https://wires.onlinelibrary.wiley.com/doi/abs/10.1002/widm.1424,Qb3N9Z9kyZoJ,"PP Angelov, EA Soares, R Jiang… - … : Data Mining and …, 2021 - Wiley Online Library",… This paper provides a brief analytical review of the current state-of-the-art in relation to the explainability of artificial intelligence in the context of recent advances in machine learning …,165,"https://scholar.google.com/scholar?cites=11153556590346222913&as_sdt=4000005&sciodt=0,18&hl=en&num=20",11153556590346222913,5.0,"https://scholar.google.com/scholar?cluster=11153556590346222913&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",11153556590346222913,PDF,wiley.com,https://wires.onlinelibrary.wiley.com/doi/pdf/10.1002/widm.1424
521,27,2,,Artificial intelligence in medicine: where are we now?,https://www.sciencedirect.com/science/article/pii/S1076633219304581,_WdI7IpXV4MJ,"S Kulkarni, N Seneviratne, MS Baig, AHA Khan - Academic radiology, 2020 - Elsevier","… Artificial intelligence in medicine has made dramatic progress … up-to-date review of artificial intelligence in medicine, with a … of artificial intelligence in a technologically advanced future. …",160,"https://scholar.google.com/scholar?cites=9464129396123658237&as_sdt=4000005&sciodt=0,18&hl=en&num=20",9464129396123658237,5.0,"https://scholar.google.com/scholar?cluster=9464129396123658237&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",9464129396123658237,PDF,e-tarjome.com,https://e-tarjome.com/storage/panel/fileuploads/2019-12-09/1575885911_gh49.pdf
522,27,3,Html,Systematic review of artificial intelligence techniques in the detection and classification of COVID-19 medical images in terms of evaluation and benchmarking …,https://www.sciencedirect.com/science/article/pii/S187603412030558X,jOxuuzxgj34J,"OS Albahri, AA Zaidan, AS Albahri, BB Zaidan… - Journal of infection and …, 2020 - Elsevier",… This study presents a systematic review of artificial intelligence (AI) techniques used in the detection and classification of coronavirus disease 2019 (COVID-19) medical images in terms …,202,"https://scholar.google.com/scholar?cites=9119613584407456908&as_sdt=4000005&sciodt=0,18&hl=en&num=20",9119613584407456908,10.0,"https://scholar.google.com/scholar?cluster=9119613584407456908&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",9119613584407456908,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S187603412030558X
523,27,4,,Using artificial intelligence to improve the quality and safety of radiation therapy,https://www.sciencedirect.com/science/article/pii/S1546144019307082,2zmT6rH5kiUJ,"M Pillai, K Adapa, SK Das, L Mazur, J Dooley… - Journal of the American …, 2019 - Elsevier","… Because of the advent of an increase in computing power and access to data, artificial intelligence (AI) and machine learning (ML) algorithms have been increasingly used for …",39,"https://scholar.google.com/scholar?cites=2707500868543134171&as_sdt=4000005&sciodt=0,18&hl=en&num=20",2707500868543134171,5.0,"https://scholar.google.com/scholar?cluster=2707500868543134171&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",2707500868543134171,,,
524,27,5,,Peering into the black box of artificial intelligence: evaluation metrics of machine learning methods,https://www.ajronline.org/doi/abs/10.2214/AJR.18.20224,rZD8Jj02eUEJ,"GS Handelman, HK Kok, RV Chandra… - American Journal of …, 2019 - Am Roentgen Ray Soc","… Machine learning (ML) and artificial intelligence (AI) are rapidly becoming the … of machine learning, can help those with little or no technical knowledge begin to assess machine learning …",200,"https://scholar.google.com/scholar?cites=4717861720922296493&as_sdt=4000005&sciodt=0,18&hl=en&num=20",4717861720922296493,8.0,"https://scholar.google.com/scholar?cluster=4717861720922296493&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",4717861720922296493,,Full View,"https://scholar.google.com/scholar?output=instlink&q=info:rZD8Jj02eUEJ:scholar.google.com/&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023&scillfp=9091078068855485822&oi=lle"
525,27,6,,Stand-alone artificial intelligence for breast cancer detection in mammography: comparison with 101 radiologists,https://academic.oup.com/jnci/article-abstract/111/9/916/5307077,FLo16mpmG8YJ,"A Rodriguez-Ruiz, K Lång… - JNCI: Journal of the …, 2019 - academic.oup.com","… However, the field of artificial intelligence (AI) is rapidly changing due to the success of novel algorithms based on deep learning convolutional neural networks. These approaches are …",391,"https://scholar.google.com/scholar?cites=14275116053262875156&as_sdt=4000005&sciodt=0,18&hl=en&num=20",14275116053262875156,12.0,"https://scholar.google.com/scholar?cluster=14275116053262875156&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",14275116053262875156,HTML,nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6748773/
526,27,7,,Fake news detection within online social media using supervised artificial intelligence algorithms,https://www.sciencedirect.com/science/article/pii/S0378437119317546,7dAxBRw3HCMJ,"FA Ozbay, B Alatas - Physica A: statistical mechanics and its applications, 2020 - Elsevier","… In the second step, twenty-three supervised artificial intelligence algorithms have been implemented in the data set transformed into the structured format with the text mining methods. …",227,"https://scholar.google.com/scholar?cites=2529957684161138925&as_sdt=4000005&sciodt=0,18&hl=en&num=20",2529957684161138925,4.0,"https://scholar.google.com/scholar?cluster=2529957684161138925&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",2529957684161138925,,,
527,27,8,,Improving artificial intelligence models accuracy for monthly streamflow forecasting using grey Wolf optimization (GWO) algorithm,https://www.sciencedirect.com/science/article/pii/S0022169419311709,qNqdtNjMcbwJ,"Y Tikhamarine, D Souag-Gamane, AN Ahmed, O Kisi… - Journal of …, 2020 - Elsevier",… of using data-driven models such as Artificial Intelligence (AI) methods. The purpose of data-driven modeling is to use the techniques of artificial intelligence (AI) for extraction of …,152,"https://scholar.google.com/scholar?cites=13578859582614002344&as_sdt=4000005&sciodt=0,18&hl=en&num=20",13578859582614002344,6.0,"https://scholar.google.com/scholar?cluster=13578859582614002344&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",13578859582614002344,,,
528,27,9,,Artificial intelligence for supply chain resilience: learning from Covid-19,https://www.emerald.com/insight/content/doi/10.1108/IJLM-02-2021-0094/full/html,GUjXNgcAjjsJ,"S Modgil, RK Singh, C Hannibal - The International Journal of …, 2022 - emerald.com",… We have chosen artificial intelligence (AI) as a technological enabler to help to address problems associated with supply chain resilience and to offer potential avenues to assist …,101,"https://scholar.google.com/scholar?cites=4291367525915510809&as_sdt=4000005&sciodt=0,18&hl=en&num=20",4291367525915510809,8.0,"https://scholar.google.com/scholar?cluster=4291367525915510809&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",4291367525915510809,PDF,ljmu.ac.uk,https://researchonline.ljmu.ac.uk/id/eprint/15291/3/Artificial%20intelligence%20for%20supply%20chain%20resilience%20%20Learning%20from%20Covid-19.pdf
529,27,10,Html,Artificial intelligence-enhanced electrocardiography in cardiovascular disease management,https://www.nature.com/articles/s41569-020-00503-2,S9L4dOUNoXcJ,"KC Siontis, PA Noseworthy, ZI Attia… - Nature Reviews …, 2021 - nature.com","… of artificial intelligence (AI)-powered tools in the clinical arena, addressing the spectrum of patient needs. The science of AI-enhanced ECG (AI–ECG) implementation, including the …",206,"https://scholar.google.com/scholar?cites=8620186440924975691&as_sdt=4000005&sciodt=0,18&hl=en&num=20",8620186440924975691,6.0,"https://scholar.google.com/scholar?cluster=8620186440924975691&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",8620186440924975691,HTML,nature.com,https://www.nature.com/articles/s41569-020-00503-2
530,27,11,Html,Fully automated diagnostic system with artificial intelligence using endocytoscopy to identify the presence of histologic inflammation associated with ulcerative …,https://www.sciencedirect.com/science/article/pii/S0016510718330785,JV3bg-JBxykJ,"Y Maeda, S Kudo, Y Mori, M Misawa, N Ogata… - Gastrointestinal …, 2019 - Elsevier","… In conclusion, we developed a CAD system that uses artificial intelligence and EC to provide fully automated diagnoses for the grading of UC-related mucosal inflammation. It has …",161,"https://scholar.google.com/scholar?cites=3010447317051071781&as_sdt=4000005&sciodt=0,18&hl=en&num=20",3010447317051071781,5.0,"https://scholar.google.com/scholar?cluster=3010447317051071781&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",3010447317051071781,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S0016510718330785
531,27,12,Pdf,"Artificial intelligence, smart contract and islamic finance",https://pdfs.semanticscholar.org/ebb7/b64cee7a139198c6259bedd8c95e865dfa88.pdf,a6zm547ZVWkJ,"SM Rahim, ZZ Mohamad, JA Bakar… - Asian Social …, 2018 - pdfs.semanticscholar.org","… in Islamic finance that related to artificial intelligence (AI) and … (2017) indicate that artificial intelligence, digital bank 4.0 and … of artificial intelligence, Islamic Fintech and Digital Bank 4.0. …",53,"https://scholar.google.com/scholar?cites=7590211954802076779&as_sdt=4000005&sciodt=0,18&hl=en&num=20",7590211954802076779,5.0,"https://scholar.google.com/scholar?cluster=7590211954802076779&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",7590211954802076779,PDF,semanticscholar.org,https://pdfs.semanticscholar.org/ebb7/b64cee7a139198c6259bedd8c95e865dfa88.pdf
532,27,13,,Artificial intelligence in the 21st century,https://ieeexplore.ieee.org/abstract/document/8325446/,9RtQ-o7iowgJ,"J Liu, X Kong, F Xia, X Bai, L Wang, Q Qing, I Lee - Ieee Access, 2018 - ieeexplore.ieee.org",… puter Science had explored the possibilities of artificial brains and were trying to define the … concept of “Artificial Intelligence”. It is likewise the beginning of the first “Golden age” of AI. …,152,"https://scholar.google.com/scholar?cites=622590277220047861&as_sdt=4000005&sciodt=0,18&hl=en&num=20",622590277220047861,2.0,"https://scholar.google.com/scholar?cluster=622590277220047861&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",622590277220047861,PDF,ieee.org,https://ieeexplore.ieee.org/iel7/6287639/6514899/08325446.pdf
533,27,14,,The circular economy meets artificial intelligence (AI): Understanding the opportunities of AI for reverse logistics,https://www.emerald.com/insight/content/doi/10.1108/MEQ-10-2020-0222/full/html,SHOfqsHX-hkJ,"M Wilson, J Paschen, L Pitt - Management of Environmental Quality …, 2022 - emerald.com",… This paper explores the emerging technology of artificial intelligence (AI) and its implications for reverse logistics within the circular economy (CE). It considers key reverse logistics …,40,"https://scholar.google.com/scholar?cites=1872045821917098824&as_sdt=4000005&sciodt=0,18&hl=en&num=20",1872045821917098824,3.0,"https://scholar.google.com/scholar?cluster=1872045821917098824&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",1872045821917098824,,,
534,27,15,,"Statement on visit to the United Kingdom, by Professor Philip Alston, United Nations Special Rapporteur on extreme poverty and human rights",https://policycommons.net/artifacts/3448835/statement-on-visit-to-the-united-kingdom-by-professor-philip-alston-united-nations-special-rapporteur-on-extreme-poverty-and-human-rights/4249044/,740aUX5vB0QJ,P Alston - 2018 - policycommons.net,"… ” including through the use of big data and artificial intelligence, and one of the ‘Grand Challenges… report on Artificial Intelligence on Monday,29 and new. [...] Government is increasingly …",209,"https://scholar.google.com/scholar?cites=4902009307733331439&as_sdt=4000005&sciodt=0,18&hl=en&num=20",4902009307733331439,,{},{},,,
535,27,16,,An artificial intelligence-enabled ECG algorithm for the identification of patients with atrial fibrillation during sinus rhythm: a retrospective analysis of outcome …,https://www.sciencedirect.com/science/article/pii/S0140673619317210,_OYptLFTt0IJ,"ZI Attia, PA Noseworthy, F Lopez-Jimenez… - The Lancet, 2019 - Elsevier",… We developed an artificial intelligence (AI)-enabled electrocardiograph (ECG) using a convolutional neural network to detect the electrocardiographic signature of atrial fibrillation …,736,"https://scholar.google.com/scholar?cites=4807403149938255612&as_sdt=4000005&sciodt=0,18&hl=en&num=20",4807403149938255612,7.0,"https://scholar.google.com/scholar?cluster=4807403149938255612&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",4807403149938255612,,,
536,27,17,,"Artificial intelligence for detection, estimation, and compensation of malicious attacks in nonlinear cyber-physical systems and industrial IoT",https://ieeexplore.ieee.org/abstract/document/8917652/,89U8ARwRERoJ,"F Farivar, MS Haghighi, A Jolfaei… - IEEE transactions on …, 2019 - ieeexplore.ieee.org",This article proposes a hybrid intelligent-classic control approach for reconstruction and compensation of cyber attacks launched on inputs of nonlinear cyber-physical systems (CPS) …,209,"https://scholar.google.com/scholar?cites=1878301331567728115&as_sdt=4000005&sciodt=0,18&hl=en&num=20",1878301331567728115,4.0,"https://scholar.google.com/scholar?cluster=1878301331567728115&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",1878301331567728115,,,
537,27,18,,"Siri, Alexa, and other digital assistants: a study of customer satisfaction with artificial intelligence applications",https://www.tandfonline.com/doi/abs/10.1080/0267257X.2019.1687571,_8eWCzbotLIJ,"TM Brill, L Munoz, RJ Miller - Journal of Marketing Management, 2019 - Taylor & Francis","… Digital assistants (eg, Apple’s Siri, Amazon’s Alexa, Google’s Google Assistant) are highly complex and advanced artificial intelligence (AI) based technologies. Individuals can use …",182,"https://scholar.google.com/scholar?cites=12877172553379399679&as_sdt=4000005&sciodt=0,18&hl=en&num=20",12877172553379399679,6.0,"https://scholar.google.com/scholar?cluster=12877172553379399679&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",12877172553379399679,PDF,tdl.org,https://udallas-ir.tdl.org/bitstream/handle/20.500.14026/1466/Brill__T._M.__2018_._Siri__Alexa__and_Other_Digital_Assistants_A_Study_of_Customer_Satisfaction_with_Artificial_Intelligence_Applications.pdf?sequence=1&isAllowed=y
538,27,19,,Artificial intelligence and computer-aided diagnosis in colonoscopy: current evidence and future directions,https://www.sciencedirect.com/science/article/pii/S2468125318302826,254JMaGmJL8J,"OF Ahmad, AS Soares, E Mazomenos… - The lancet …, 2019 - Elsevier","… Computer-aided diagnosis (CAD) using advances in artificial intelligence, and especially … artificial intelligence in colonoscopy, addressing evidence, limitations, and future prospects. …",149,"https://scholar.google.com/scholar?cites=13773316771648478939&as_sdt=4000005&sciodt=0,18&hl=en&num=20",13773316771648478939,9.0,"https://scholar.google.com/scholar?cluster=13773316771648478939&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",13773316771648478939,PDF,whiterose.ac.uk,https://eprints.whiterose.ac.uk/158066/1/Chand_AI%20in%20colonoscopy%20review%20LGH%20Response%20Clean%20V2.1.pdf
539,27,20,,Feasibility Study on Utilization of the Artificial Intelligence GPT-3 in Public Health,https://www.preprints.org/manuscript/202301.0521,6kJIhnYxAwkJ,"D Jungwirth, D Haluza - 2023 - preprints.org","… We are convinced that artificial intelligence definitely can contribute towards the areas … Based on the findings of this feasibility study, we suggest that contributions of artificial intelligence …",4,"https://scholar.google.com/scholar?cites=649417156400268010&as_sdt=4000005&sciodt=0,18&hl=en&num=20",649417156400268010,2.0,"https://scholar.google.com/scholar?cluster=649417156400268010&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",649417156400268010,PDF,preprints.org,https://www.preprints.org/manuscript/202301.0521/download/final_file
540,28,1,,Digital image analysis in breast pathology—from image processing techniques to artificial intelligence,https://www.sciencedirect.com/science/article/pii/S1931524417302955,m5kY77tKVusJ,"S Robertson, H Azizpour, K Smith, J Hartman - Translational Research, 2018 - Elsevier","… machine learning algorithms. Groundbreaking improvements in computer-aided diagnostics and artificial intelligence … The most promising advance in AI is machine learning, the science …",251,"https://scholar.google.com/scholar?cites=16957823617940887963&as_sdt=4000005&sciodt=0,18&hl=en&num=20",16957823617940887963,7.0,"https://scholar.google.com/scholar?cluster=16957823617940887963&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",16957823617940887963,PDF,diva-portal.org,https://www.diva-portal.org/smash/get/diva2:1207144/FULLTEXT01.pdf
541,28,2,,Artificial intelligence and machine learning as business tools: A framework for diagnosing value destruction potential,https://www.sciencedirect.com/science/article/pii/S0007681319301570,QIDm35qtNAgJ,"AI Canhoto, F Clear - Business Horizons, 2020 - Elsevier","… Artificial intelligence (AI) and machine learning (ML) may save money and improve the efficiency of business processes, but these technologies can also destroy business value, …",200,"https://scholar.google.com/scholar?cites=591288331785371712&as_sdt=4000005&sciodt=0,18&hl=en&num=20",591288331785371712,6.0,"https://scholar.google.com/scholar?cluster=591288331785371712&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",591288331785371712,PDF,e-tarjome.com,https://e-tarjome.com/storage/panel/fileuploads/2020-02-26/1582725146_E14559-e-tarjome.pdf
542,28,3,,Artificial intelligence as a growth engine for health care startups: Emerging business models,https://journals.sagepub.com/doi/pdf/10.1177/0008125618811931,YH2W1iOm2U0J,"M Garbuio, N Lin - California Management Review, 2019 - journals.sagepub.com","… The future of health care may change dramatically as entrepreneurs offer solutions that change how we prevent, diagnose, and cure health conditions, using artificial intelligence (AI). …",186,"https://scholar.google.com/scholar?cites=5609697483720916320&as_sdt=4000005&sciodt=0,18&hl=en&num=20",5609697483720916320,6.0,"https://scholar.google.com/scholar?cluster=5609697483720916320&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",5609697483720916320,PDF,fardapaper.ir,https://fardapaper.ir/mohavaha/uploads/2021/10/Fardapaper-Artificial-Intelligence-as-a-Growth-Engine-for-Health-Care-Startups-Emerging-Business-Models.pdf
543,28,4,Html,"The role of explainability in creating trustworthy artificial intelligence for health care: a comprehensive survey of the terminology, design choices, and …",https://www.sciencedirect.com/science/article/pii/S1532046420302835,qMZoV7zeZigJ,"AF Markus, JA Kors, PR Rijnbeek - Journal of Biomedical Informatics, 2021 - Elsevier","… Artificial intelligence (AI) has huge potential to improve the health and well-being of people, but adoption in clinical practice is still limited. Lack of transparency is identified as one of the …",195,"https://scholar.google.com/scholar?cites=2911259109643306664&as_sdt=4000005&sciodt=0,18&hl=en&num=20",2911259109643306664,8.0,"https://scholar.google.com/scholar?cluster=2911259109643306664&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",2911259109643306664,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S1532046420302835
544,28,5,,"An engineer's guide to eXplainable Artificial Intelligence and Interpretable Machine Learning: Navigating causality, forced goodness, and the false perception of …",https://www.sciencedirect.com/science/article/pii/S0926580521002727,Nu0ULPotvSQJ,"MZ Naser - Automation in Construction, 2021 - Elsevier",… A prime example of such technology is artificial intelligence (AI) and machine learning (ML). AI/ML capitalizes on novel algorithms to map features governing a phenomenon to the …,55,"https://scholar.google.com/scholar?cites=2647322708468362550&as_sdt=4000005&sciodt=0,18&hl=en&num=20",2647322708468362550,2.0,"https://scholar.google.com/scholar?cluster=2647322708468362550&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",2647322708468362550,PDF,researchgate.net,https://www.researchgate.net/profile/Mz-Naser/publication/352903948_An_Engineer's_Guide_to_eXplainable_Artificial_Intelligence_and_Interpretable_Machine_Learning_Navigating_Causality_Forced_Goodness_and_the_False_Perception_of_Inference/links/60df0aeb92851ca9449faae8/An-Engineers-Guide-to-eXplainable-Artificial-Intelligence-and-Interpretable-Machine-Learning-Navigating-Causality-Forced-Goodness-and-the-False-Perception-of-Inference.pdf
